# lines in header: 30
#
# filename:  swEqtrElectrons5.2024b.dat
# OMNI SW electron density based on SW proton density and alpha-to-proton abundance Ne=(Np(1+2NA/Np)) interpolated to CRs halves
# author : M. Kubiak, based on J. Sokol / (1) Space Research Centre PAS (CBK PAN), Warsaw, Poland, mkubiak@cbk.waw.pl 
# contact: mkubiak@cbk.waw.pl
# software version v1.10
# dataFile date:  DATE: 11/05/24
# last CR: 2287.5
# flag: 
# source file: omni2Alpha_2024_11_05.dat and omni2Dens_2024_11_05.dat
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
#	decimalYear	SWparameter	JD	CarringtonR
########################################
2002.5022291780826 6.481358544785606 2.4524588136500004e6 1991.5
2002.576956027397 6.559968080553901 2.4524860889500002e6 1992.5
2002.6516828767124 6.277720341911615 2.45251336425e6 1993.5
2002.7264097260265 6.315016894187513 2.4525406395499995e6 1994.5
2002.8011365753416 5.637876164593231 2.45256791485e6 1995.5
2002.8758634246572 6.784832212191445 2.45259519015e6 1996.5
2002.9505902739716 7.8881631425286605 2.45262246545e6 1997.5
2003.0253171232873 6.863896136035022 2.45264974075e6 1998.5
2003.1000439726029 6.357863432022403 2.45267701605e6 1999.5
2003.1747708219182 5.945390480112164 2.4527042913499996e6 2000.5
2003.2494976712326 6.713854841628562 2.4527315666500004e6 2001.5
2003.3242245205472 4.749822979976917 2.45275884195e6 2002.5
2003.398951369863 5.837593216436684 2.4527861172499997e6 2003.5
2003.4736782191771 5.131914127948203 2.45281339255e6 2004.5
2003.5484050684934 6.281654757534081 2.4528406678500003e6 2005.5
2003.6231319178075 4.6616351570009495 2.4528679431499997e6 2006.5
2003.6978587671233 3.9943589384600697 2.4528952184499996e6 2007.5
2003.7725714698033 3.991271288407792 2.45292249375e6 2008.5
2003.847213358876 3.7531145281705034 2.4529497690500002e6 2009.5
2003.9218552479488 3.5149577679332142 2.45297704435e6 2010.5
2003.9964971370214 3.276801007695925 2.45300431965e6 2011.5
2004.0711390260942 3.038644247458636 2.4530315949500003e6 2012.5
2004.1457809151668 2.8004874872213468 2.45305887025e6 2013.5
2004.220343032786 4.268797796968632 2.45308614555e6 2014.5
2004.2948657103825 4.646983189193899 2.4531134208500003e6 2015.5
2004.3693883879776 6.109617496705849 2.45314069615e6 2016.5
2004.4439110655733 5.583453337611504 2.4531679714499996e6 2017.5
2004.5184337431692 6.131740815410092 2.45319524675e6 2018.5
2004.5929564207654 5.825499668194888 2.4532225220499993e6 2019.5
2004.66747909836 6.470201117285616 2.453249797349999e6 2020.5
2004.742001775956 7.192315937615376 2.45327707265e6 2021.5
2004.8165244535514 8.339249088427952 2.45330434795e6 2022.5
2004.8910471311788 6.683068239482985 2.4533316232499992e6 2023.5
2004.9655699482998 6.847420332857928 2.45335889855e6 2024.5
2005.040202328767 5.827523564851268 2.45338617385e6 2025.5
2005.1149291780819 5.917416577931861 2.45341344915e6 2026.5
2005.1896560273967 6.321460627738978 2.4534407244499996e6 2027.5
2005.2643828767125 6.397379962455637 2.4534679997499995e6 2028.5
2005.3391097260267 4.941649391828771 2.4534952750500003e6 2029.5
2005.4138365753429 6.490464594178391 2.4535225503499997e6 2030.5
2005.4885634246575 7.994191975577617 2.45354982565e6 2031.5
2005.5632902739726 7.536456978184188 2.4535771009499994e6 2032.5
2005.6380171232877 6.450839518805241 2.4536043762499997e6 2033.5
2005.7127439726023 6.680353901168327 2.45363165155e6 2034.5
2005.7874708219176 7.417535704297097 2.45365892685e6 2035.5
2005.862197671233 6.727131215817219 2.45368620215e6 2036.5
2005.9369245205478 7.272517402597538 2.4537134774499997e6 2037.5
2006.0116513698622 7.998937737841519 2.45374075275e6 2038.5
2006.086378219178 7.714663229648803 2.45376802805e6 2039.5
2006.1611050684937 7.291022126380118 2.4537953033499997e6 2040.5
2006.2358319178074 7.821345473547324 2.45382257865e6 2041.5
2006.3105587671234 6.346886287551239 2.45384985395e6 2042.5
2006.3852856164374 5.9758408602041 2.4538771292499998e6 2043.5
2006.4600124657525 6.783064228745153 2.4539044045499996e6 2044.5
2006.5347393150687 8.299394442478935 2.45393167985e6 2045.5
2006.6094661643833 6.941179743136868 2.4539589551499994e6 2046.5
2006.6841930136984 6.4844271004821685 2.45398623045e6 2047.5
2006.7589198630137 7.692508346331559 2.45401350575e6 2048.5
2006.8336467123277 7.4511151007864935 2.4540407810500003e6 2049.5
2006.9083735616439 5.119265279303069 2.4540680563499997e6 2050.5
2006.9831004109587 5.533690712923141 2.4540953316499996e6 2051.5
2007.0578272602734 5.948116146543213 2.45412260695e6 2052.5
2007.1325541095896 5.7271598268704995 2.45414988225e6 2053.5
2007.2072809589044 6.11498528788402 2.4541771575499997e6 2054.5
2007.2820078082198 6.771489101043855 2.4542044328500004e6 2055.5
2007.3567346575337 6.473236325214764 2.45423170815e6 2056.5
2007.4314615068486 5.161894773745339 2.45425898345e6 2057.5
2007.5061883561643 5.7341435256350115 2.4542862587499996e6 2058.5
2007.5809152054799 6.311284355547478 2.45431353405e6 2059.5
2007.6556420547947 5.6784400478905965 2.45434080935e6 2060.5
2007.7303689041094 5.292743889377058 2.4543680846499996e6 2061.5
2007.8050957534242 6.626006998067885 2.45439535995e6 2062.5
2007.8798226027398 6.102609485787335 2.45442263525e6 2063.5
2007.9545494520546 5.711680376796476 2.4544499105499997e6 2064.5
2008.029194697111 4.833424283985495 2.45447718585e6 2065.5
2008.1037189890712 4.0785479289926725 2.45450446115e6 2066.5
2008.1782416666667 4.102280267379045 2.4545317364499997e6 2067.5
2008.252764344262 3.7442908325569104 2.45455901175e6 2068.5
2008.3272870218575 4.8609508053382005 2.45458628705e6 2069.5
2008.4018096994528 5.073318224093898 2.4546135623500007e6 2070.5
2008.4763323770485 5.264554614773634 2.4546408376499997e6 2071.5
2008.5508550546447 5.042953542161321 2.45466811295e6 2072.5
2008.6253777322404 6.1500733133375665 2.45469538825e6 2073.5
2008.6999004098357 6.218116881156282 2.45472266355e6 2074.5
2008.774423087431 4.987595711415384 2.4547499388500005e6 2075.5
2008.8489457650267 5.9780786336654455 2.45477721415e6 2076.5
2008.9234688255044 6.023015937997 2.45480448945e6 2077.5
2008.9980158795922 5.7409868404730675 2.4548317647499996e6 2078.5
2009.072712647727 6.520588936051571 2.45485904005e6 2079.5
2009.1474393150688 6.249637211602437 2.45488631535e6 2080.5
2009.2221661643828 5.83805644767671 2.4549135906499997e6 2081.5
2009.2968930136994 5.313603243924407 2.45494086595e6 2082.5
2009.3716198630138 5.7723627459555775 2.4549681412499994e6 2083.5
2009.4463467123285 8.602005637280437 2.4549954165499993e6 2084.5
2009.5210735616442 5.834473869198106 2.45502269185e6 2085.5
2009.5958004109584 5.825345007748848 2.45504996715e6 2086.5
2009.670527260274 5.415690090879648 2.45507724245e6 2087.5
2009.7452541095888 6.5594880327948335 2.45510451775e6 2088.5
2009.819980958904 6.815434614852386 2.45513179305e6 2089.5
2009.8947078082194 6.096146883929828 2.4551590683500003e6 2090.5
2009.9694346575336 6.834600766424972 2.45518634365e6 2091.5
2010.0441615068492 6.313378383706642 2.4552136189500005e6 2092.5
2010.1188883561642 4.8141392885051655 2.4552408942500004e6 2093.5
2010.1936152054793 5.978129431544848 2.45526816955e6 2094.5
2010.268342054795 5.2940969660390085 2.45529544485e6 2095.5
2010.34306890411 5.858930991149071 2.45532272015e6 2096.5
2010.417795753425 5.934392289828856 2.4553499954500003e6 2097.5
2010.4925226027392 5.207042504475479 2.45537727075e6 2098.5
2010.567249452054 5.365288693590581 2.45540454605e6 2099.5
2010.6419763013694 5.076642687806675 2.4554318213499994e6 2100.5
2010.716703150684 4.336422299680915 2.45545909665e6 2101.5
2010.7914299999993 6.785242247283965 2.45548637195e6 2102.5
2010.8661568493144 6.467129390907107 2.455513647249999e6 2103.5
2010.94088369863 6.799598271832219 2.45554092255e6 2104.5
2011.0156105479455 5.687919568882851 2.45556819785e6 2105.5
2011.0903373972596 6.848100247204712 2.45559547315e6 2106.5
2011.165064246575 5.48383808604477 2.45562274845e6 2107.5
2011.2397910958903 5.437173636428691 2.45565002375e6 2108.5
2011.3145179452056 4.795482414636741 2.45567729905e6 2109.5
2011.3892447945198 6.402814136890881 2.45570457435e6 2110.5
2011.463971643835 5.1286054220616055 2.45573184965e6 2111.5
2011.5386984931513 5.101773947718243 2.4557591249499996e6 2112.5
2011.6134253424657 4.767296325222087 2.4557864002500004e6 2113.5
2011.6881521917799 5.051263415169771 2.45581367555e6 2114.5
2011.762879041096 6.663746181731578 2.45584095085e6 2115.5
2011.837605890411 5.86584271748277 2.45586822615e6 2116.5
2011.912332739726 5.12714186065147 2.45589550145e6 2117.5
2011.9870476727924 7.376416215573279 2.4559227767499997e6 2118.5
2012.0616172271848 6.225401038000411 2.45595005205e6 2119.5
2012.1361403005465 6.837347904462634 2.4559773273499995e6 2120.5
2012.2106629781422 5.756450559911026 2.4560046026500002e6 2121.5
2012.2851856557372 7.06338253864253 2.45603187795e6 2122.5
2012.3597083333336 5.686984197157619 2.45605915325e6 2123.5
2012.4342310109296 5.29123364269003 2.45608642855e6 2124.5
2012.5087536885246 5.07757721004309 2.45611370385e6 2125.5
2012.5832763661201 5.7584316467318235 2.45614097915e6 2126.5
2012.6577990437152 5.596963172986778 2.4561682544499994e6 2127.5
2012.7323217213102 6.524303060226454 2.4561955297499998e6 2128.5
2012.806844398907 5.360275564541865 2.45622280505e6 2129.5
2012.8813670765023 6.1008519752864805 2.45625008035e6 2130.5
2012.9558898022474 7.331042947153995 2.45627735565e6 2131.5
2013.0304966863746 6.859024894196455 2.4563046309499997e6 2132.5
2013.105222605566 7.390899260438664 2.45633190625e6 2133.5
2013.1799494520546 8.066474480004768 2.45635918155e6 2134.5
2013.25467630137 5.45659100202256 2.4563864568499997e6 2135.5
2013.3294031506853 6.664535830307067 2.4564137321499996e6 2136.5
2013.40413 6.566066598980376 2.45644100745e6 2137.5
2013.4788568493145 6.081771792855843 2.45646828275e6 2138.5
2013.55358369863 5.967051079922228 2.45649555805e6 2139.5
2013.6283105479458 5.0260580413516065 2.4565228333499995e6 2140.5
2013.7030373972598 4.646303059659975 2.45655010865e6 2141.5
2013.7777642465753 5.189353409018466 2.45657738395e6 2142.5
2013.8524910958897 6.01289448772472 2.45660465925e6 2143.5
2013.9272179452057 7.680578531215317 2.45663193455e6 2144.5
2014.0019447945203 4.8528679119403755 2.4566592098499998e6 2145.5
2014.0766716438347 5.437400600080055 2.4566864851499996e6 2146.5
2014.1513984931503 5.750638113270204 2.45671376045e6 2147.5
2014.2261253424654 5.822007373546365 2.45674103575e6 2148.5
2014.3008521917814 6.5203437962217885 2.45676831105e6 2149.5
2014.3755790410955 6.88021505360216 2.4567955863499995e6 2150.5
2014.4503058904104 7.203907499540612 2.45682286165e6 2151.5
2014.5250327397257 7.988583757867302 2.45685013695e6 2152.5
2014.5997595890399 7.3869324470564885 2.45687741225e6 2153.5
2014.674486438356 7.759659575473547 2.45690468755e6 2154.5
2014.7492132876705 7.704524175867954 2.45693196285e6 2155.5
2014.8239401369858 9.148234893500398 2.4569592381499996e6 2156.5
2014.8986669863011 10.591945611132843 2.45698651345e6 2157.5
2014.9733938356162 6.964830411091724 2.4570137887500003e6 2158.5
2015.048120684931 8.105157994811556 2.4570410640499997e6 2159.5
2015.1228475342464 7.7222250263518095 2.45706833935e6 2160.5
2015.1975743835615 7.902968872045323 2.45709561465e6 2161.5
2015.2723012328763 9.563546020886905 2.4571228899499997e6 2162.5
2015.3470280821914 7.833189862113484 2.45715016525e6 2163.5
2015.421754931507 7.784703457447044 2.45717744055e6 2164.5
2015.4964817808218 6.5412186040887885 2.45720471585e6 2165.5
2015.571208630137 6.568692428428405 2.4572319911499997e6 2166.5
2015.6459354794522 7.149125610541915 2.45725926645e6 2167.5
2015.720662328766 7.375902760058117 2.4572865417499994e6 2168.5
2015.7953891780817 7.192562476109654 2.45731381705e6 2169.5
2015.8701160273974 8.546299268453545 2.45734109235e6 2170.5
2015.9448424485133 6.742399310537172 2.4573683676499994e6 2171.5
2016.0195103992116 6.90119174686758 2.45739564295e6 2172.5
2016.0940389344266 9.43605012647728 2.45742291825e6 2173.5
2016.168561612022 8.344020548747759 2.4574501935500004e6 2174.5
2016.2430842896179 7.166723097547068 2.4574774688500003e6 2175.5
2016.3176069672127 7.2291325793119015 2.4575047441499997e6 2176.5
2016.3921296448086 6.737742120890175 2.45753201945e6 2177.5
2016.4666523224046 6.389617473297459 2.45755929475e6 2178.5
2016.5411749999992 7.099457338060063 2.45758657005e6 2179.5
2016.6156976775956 6.325471711924181 2.45761384535e6 2180.5
2016.6902203551906 7.336162200453402 2.45764112065e6 2181.5
2016.7647430327866 5.6473433548637875 2.45766839595e6 2182.5
2016.8392657103827 7.26524683134733 2.45769567125e6 2183.5
2016.913788387977 7.752622330314436 2.45772294655e6 2184.5
2016.9883231447745 5.874898806328497 2.45775022185e6 2185.5
2017.063005895002 6.637089536928097 2.4577774971499997e6 2186.5
2017.137732739726 6.834260382594794 2.4578047724499996e6 2187.5
2017.2124595890411 5.984071295600422 2.4578320477500004e6 2188.5
2017.2871864383558 6.271355355102234 2.4578593230500002e6 2189.5
2017.3619132876715 8.307888639176296 2.457886598349999e6 2190.5
2017.4366401369864 8.050157944496018 2.45791387365e6 2191.5
2017.5113669863015 6.912975206452487 2.45794114895e6 2192.5
2017.586093835617 5.178057338257541 2.457968424249999e6 2193.5
2017.6608206849312 5.598218277678085 2.4579956995499996e6 2194.5
2017.735547534246 6.522459001099078 2.45802297485e6 2195.5
2017.8102743835611 7.764431013863068 2.4580502501499997e6 2196.5
2017.8850012328764 7.447730078407859 2.45807752545e6 2197.5
2017.9597280821913 7.378100701224657 2.4581048007500004e6 2198.5
2018.0344549315066 8.402145005151626 2.4581320760500003e6 2199.5
2018.109181780821 8.705203549728434 2.4581593513499997e6 2200.5
2018.1839086301368 7.104901913169245 2.4581866266500005e6 2201.5
2018.258635479452 6.998269624384112 2.45821390195e6 2202.5
2018.333362328767 6.58792416801251 2.4582411772499997e6 2203.5
2018.4080891780825 7.169307950319539 2.45826845255e6 2204.5
2018.4828160273958 7.20774457446333 2.45829572785e6 2205.5
2018.5575428767118 7.573764945633401 2.4583230031500002e6 2206.5
2018.6322697260266 6.969064813735321 2.4583502784499996e6 2207.5
2018.7069965753406 7.103702857168498 2.45837755375e6 2208.5
2018.7817234246572 7.09160155855002 2.45840482905e6 2209.5
2018.856450273972 7.68509195856966 2.45843210435e6 2210.5
2018.931177123287 6.349055202528391 2.45845937965e6 2211.5
2019.0059039726023 6.257832220363129 2.4584866549499994e6 2212.5
2019.0806308219169 5.840530655403425 2.4585139302499993e6 2213.5
2019.1553576712324 5.584266550509031 2.45854120555e6 2214.5
2019.2300845205473 7.194148322631357 2.45856848085e6 2215.5
2019.304811369864 6.517271667075364 2.4585957561500003e6 2216.5
2019.3795382191781 6.827674792881505 2.458623031449999e6 2217.5
2019.4542650684941 7.647903217183038 2.4586503067500005e6 2218.5
2019.5289919178085 7.197722203348069 2.4586775820500003e6 2219.5
2019.6037187671225 6.48910488279426 2.4587048573499997e6 2220.5
2019.6784456164385 5.5515693384335965 2.45873213265e6 2221.5
2019.7531724657536 6.6943908352174635 2.45875940795e6 2222.5
2019.8278993150684 7.834286168360576 2.4587866832500002e6 2223.5
2019.9026261643835 7.264607100780011 2.4588139585499996e6 2224.5
2019.9773493207924 7.051130177104757 2.4588412338499995e6 2225.5
2020.0519375683057 6.858666085723636 2.4588685091500003e6 2226.5
2020.1264602459014 5.935603234765501 2.4588957844500006e6 2227.5
2020.2009829234964 6.412571899611007 2.45892305975e6 2228.5
2020.2755056010938 5.8189244269660545 2.45895033505e6 2229.5
2020.3500282786883 7.5849040824751945 2.4589776103499997e6 2230.5
2020.424550956285 7.81984510659657 2.4590048856500005e6 2231.5
2020.4990736338793 7.914904880393906 2.4590321609500004e6 2232.5
2020.573596311475 6.061306491990892 2.45905943625e6 2233.5
2020.6481189890712 6.945849175294981 2.45908671155e6 2234.5
2020.7226416666663 6.656086121265048 2.45911398685e6 2235.5
2020.7971643442618 8.112421796988931 2.45914126215e6 2236.5
2020.871687021858 5.991101592491418 2.45916853745e6 2237.5
2020.9462096994532 6.000557477877968 2.4591958127500005e6 2238.5
2021.020794380947 7.697698964612799 2.45922308805e6 2239.5
2021.0955160273973 6.907057153708579 2.4592503633499998e6 2240.5
2021.1702428767119 6.244188178845574 2.459277638649999e6 2241.5
2021.2449697260274 6.953058574011466 2.45930491395e6 2242.5
2021.3196965753425 6.398341144685894 2.4593321892500003e6 2243.5
2021.3944234246578 7.730717398637674 2.4593594645500006e6 2244.5
2021.469150273973 5.676459723939036 2.45938673985e6 2245.5
2021.5438771232882 7.238393342502921 2.4594140151499994e6 2246.5
2021.618603972603 7.8651327528672645 2.4594412904499997e6 2247.5
2021.6933308219177 8.238292093138224 2.4594685657500005e6 2248.5
2021.768057671233 8.576242208263091 2.45949584105e6 2249.5
2021.8427845205476 7.319625907346812 2.45952311635e6 2250.5
2021.9175113698627 6.240791839259877 2.4595503916499997e6 2251.5
2021.9922382191783 5.324086211702306 2.4595776669499995e6 2252.5
2022.066965068493 5.655708127867882 2.459604942250001e6 2253.5
2022.1416919178084 5.503003403164562 2.4596322175500006e6 2254.5
2022.2164187671221 6.688605323033048 2.45965949285e6 2255.5
2022.291145616438 5.250241716282531 2.45968676815e6 2256.5
2022.3658724657528 6.7892276941764385 2.4597140434499998e6 2257.5
2022.4405993150685 6.209423748429259 2.45974131875e6 2258.5
2022.5153261643832 8.393138042555371 2.4597685940500004e6 2259.5
2022.5900530136978 5.996778134811972 2.45979586935e6 2260.5
2022.6647798630124 5.4023752620856005 2.45982314465e6 2261.5
2022.7395067123289 6.844956113018979 2.45985041995e6 2262.5
2022.8142335616433 5.689498415794002 2.4598776952500003e6 2263.5
2022.8889604109581 6.8790150722449726 2.4599049705499993e6 2264.5
2022.9636872602734 6.312821951918912 2.4599322458499996e6 2265.5
2023.0384141095883 5.802763548861681 2.4599595211500004e6 2266.5
2023.1131409589043 6.550486087746222 2.45998679645e6 2267.5
2023.1878678082187 6.018149637717587 2.4600140717499997e6 2268.5
2023.262594657534 5.7144886511792246 2.46004134705e6 2269.5
2023.337321506849 4.859731872306853 2.4600686223500003e6 2270.5
2023.4120483561646 6.308976818760469 2.4600958976499997e6 2271.5
2023.4867752054795 5.07268366309801 2.46012317295e6 2272.5
2023.5615020547934 6.667124489391486 2.4601504482500004e6 2273.5
2023.6362289041099 6.434544238585438 2.46017772355e6 2274.5
2023.710955753424 7.0638455539841996 2.46020499885e6 2275.5
2023.7856826027405 8.10346313665166 2.4602322741499995e6 2276.5
2023.8604094520547 7.174635277526637 2.4602595494500003e6 2277.5
2023.9351363013704 6.479573586641749 2.46028682475e6 2278.5
2024.0098224876076 6.024082554617615 2.4603141000500005e6 2279.5
2024.0843588797816 5.650687626903926 2.4603413753500003e6 2280.5
2024.1588815573762 6.246820878323822 2.46036865065e6 2281.5
2024.2334042349723 7.089398101284813 2.4603959259500005e6 2282.5
2024.3079269125687 8.373123520794055 2.46042320125e6 2283.5
2024.3824495901627 7.59484170460986 2.4604504765500003e6 2284.5
2024.4569722677595 9.026931378472586 2.4604777518499997e6 2285.5
2024.531494945355 8.80070446081475 2.46050502715e6 2286.5
2024.6060176229505 10.777018109565205 2.46053230245e6 2287.5
