CCSDS_VERSION, CCSDS_TYPE, CCSDS_SEC_HDR_FLAG, CCSDS_APPID, CCSDS_SEQ_CNT, CCSDS_LENGTH, SC_TICK, HDR_FRAME_VERSION, HDR_UNIT_NUM, HDR_FRAME_VERSION, CODE_OK, HDR_MINUTE_CNT,Bx_nT,By_nT,Bz_nT
0,0,1,1252,22447,5243,429530,1,3,1,0,189,-39.5,10.35,93.55
0,0,1,1252,22467,5243,429590,1,3,1,0,190,-40.5,8.85,92.3
0,0,1,1252,22487,5243,429650,1,3,1,0,191,-43,10.35,91.8
0,0,1,1252,22507,5243,429710,1,3,1,0,192,-44.5,11.85,93.3
0,0,1,1252,22527,5243,429770,1,3,1,0,193,-42.5,13.1,93.05
0,0,1,1252,22547,5243,429830,1,3,1,0,194,-43.75,12.85,91.8
0,0,1,1252,22567,5243,429890,1,3,1,0,195,-42.25,13.35,92.3
0,0,1,1252,22587,5243,429950,1,3,1,0,196,-42.25,11.85,90.55
0,0,1,1252,22607,5243,430010,1,3,1,0,197,-41.5,13.85,91.55
0,0,1,1252,22627,5243,430070,1,3,1,0,198,-41.25,14.1,93.05
0,0,1,1252,22647,5243,430130,1,3,1,0,199,-42.25,13.1,92.3
0,0,1,1252,22667,5243,430190,1,3,1,0,200,-40,12.85,92.05
0,0,1,1252,22687,5243,430250,1,3,1,0,201,-37.75,14.1,92.55
0,0,1,1252,22707,5243,430310,1,3,1,0,202,-36,15.1,90.05
0,0,1,1252,22727,5243,430370,1,3,1,0,203,-38.5,15.6,87.8
0,0,1,1252,22747,5243,430430,1,3,1,0,204,-38.5,14.35,88.55
0,0,1,1252,22767,5243,430490,1,3,1,0,205,-40.5,12.85,90.55
0,0,1,1252,22787,5243,430550,1,3,1,0,206,-42.25,10.35,92.8
0,0,1,1252,22807,5243,430610,1,3,1,0,207,-41.75,9.6,91.55
0,0,1,1252,22827,5243,430670,1,3,1,0,208,-44,10.35,91.05
0,0,1,1252,22847,5243,430730,1,3,1,0,209,-42.25,8.6,93.05
0,0,1,1252,22867,5243,430790,1,3,1,0,210,-42.25,9.6,91.55
0,0,1,1252,22887,5243,430850,1,3,1,0,211,-42.75,11.6,89.3
0,0,1,1252,22907,5243,430910,1,3,1,0,212,-41.5,10.35,91.8
0,0,1,1252,22927,5243,430970,1,3,1,0,213,-39.75,11.1,92.55
0,0,1,1252,22947,5243,431030,1,3,1,0,214,-37.75,8.85,91.55
0,0,1,1252,22967,5243,431090,1,3,1,0,215,-38.25,8.6,93.8
0,0,1,1252,22987,5243,431150,1,3,1,0,216,-38.5,7.85,94.8
0,0,1,1252,23007,5243,431210,1,3,1,0,217,-40.5,5.35,94.8
0,0,1,1252,23027,5243,431270,1,3,1,0,218,-39,5.85,95.05
0,0,1,1252,23047,5243,431330,1,3,1,0,219,-39.75,8.1,95.55
0,0,1,1252,23067,5243,431390,1,3,1,0,220,-37.5,7.1,95.3
0,0,1,1252,23087,5243,431450,1,3,1,0,221,-40,8.1,93.05
0,0,1,1252,23107,5243,431510,1,3,1,0,222,-38.5,7.85,94.8
0,0,1,1252,23127,5243,431570,1,3,1,0,223,-36.5,8.1,92.55
0,0,1,1252,23147,5243,431630,1,3,1,0,224,-36.75,10.35,90.55
0,0,1,1252,23167,5243,431690,1,3,1,0,225,-35.25,12.6,91.05
0,0,1,1252,23187,5243,431750,1,3,1,0,226,-36,14.6,89.3
0,0,1,1252,23207,5243,431810,1,3,1,0,227,-36.5,14.85,90.8
0,0,1,1252,23227,5243,431870,1,3,1,0,228,-38.25,16.35,93.3
0,0,1,1252,23247,5243,431930,1,3,1,0,229,-38,17.85,91.55
0,0,1,1252,23267,5243,431990,1,3,1,0,230,-37.75,15.35,89.05
0,0,1,1252,23287,5243,432050,1,3,1,0,231,-38.5,15.85,91.3
0,0,1,1252,23307,5243,432110,1,3,1,0,232,-38.5,15.1,93.55
0,0,1,1252,23327,5243,432170,1,3,1,0,233,-36,15.35,94.05
0,0,1,1252,23347,5243,432230,1,3,1,0,234,-36,17.1,94.8
0,0,1,1252,23367,5243,432290,1,3,1,0,235,-36,17.85,94.05
0,0,1,1252,23387,5243,432350,1,3,1,0,236,-34.5,19.1,92.55
0,0,1,1252,23407,5243,432410,1,3,1,0,237,-34.75,18.6,94.55
0,0,1,1252,23427,5243,432470,1,3,1,0,238,-33,20.6,93.55
0,0,1,1252,23447,5243,432530,1,3,1,0,239,-35.25,22.1,91.8
0,0,1,1252,23467,5243,432590,1,3,1,0,240,-34.25,23.85,94.3
0,0,1,1252,23487,5243,432650,1,3,1,0,241,-35.5,26.1,95.3
0,0,1,1252,23507,5243,432710,1,3,1,0,242,-34,28.35,94.8
0,0,1,1252,23527,5243,432770,1,3,1,0,243,-36.25,29.35,96.05
0,0,1,1252,23547,5243,432830,1,3,1,0,244,-33.75,30.85,94.8
0,0,1,1252,23567,5243,432890,1,3,1,0,245,-31.75,32.6,92.55
0,0,1,1252,23587,5243,432950,1,3,1,0,246,-34.25,30.85,91.55
0,0,1,1252,23607,5243,433010,1,3,1,0,247,-34.5,28.35,89.8
0,0,1,1252,23627,5243,433070,1,3,1,0,248,-32.75,25.85,89.3
0,0,1,1252,23647,5243,433130,1,3,1,0,249,-31,23.85,89.55
0,0,1,1252,23667,5243,433190,1,3,1,0,0,-32.25,25.85,92.05
0,0,1,1252,23687,5243,433250,1,3,1,0,1,-32.25,26.85,90.05
0,0,1,1252,23707,5243,433310,1,3,1,0,2,-31.25,28.35,91.55
0,0,1,1252,23727,5243,433370,1,3,1,0,3,-32,28.35,92.8
0,0,1,1252,23747,5243,433430,1,3,1,0,4,-34.5,30.6,93.8
0,0,1,1252,23767,5243,433490,1,3,1,0,5,-32.75,31.35,93.3
0,0,1,1252,23787,5243,433550,1,3,1,0,6,-31.25,30.35,94.05
0,0,1,1252,23807,5243,433610,1,3,1,0,7,-32.75,31.6,92.05
0,0,1,1252,23827,5243,433670,1,3,1,0,8,-32.75,29.1,92.05
0,0,1,1252,23847,5243,433730,1,3,1,0,9,-35.25,30.6,90.55
0,0,1,1252,23867,5243,433790,1,3,1,0,10,-33,31.85,92.05
0,0,1,1252,23887,5243,433850,1,3,1,0,11,-35.25,34.35,91.8
0,0,1,1252,23907,5243,433910,1,3,1,0,12,-37.5,34.6,89.55
0,0,1,1252,23927,5243,433970,1,3,1,0,13,-38,35.6,87.05
0,0,1,1252,23947,5243,434030,1,3,1,0,14,-39,33.35,89.3
0,0,1,1252,23967,5243,434090,1,3,1,0,15,-39.5,33.6,89.3
0,0,1,1252,23987,5243,434150,1,3,1,0,16,-39.25,34.6,90.3
0,0,1,1252,24007,5243,434210,1,3,1,0,17,-40.5,35.85,92.05
0,0,1,1252,24027,5243,434270,1,3,1,0,18,-39.5,34.35,89.55
0,0,1,1252,24047,5243,434330,1,3,1,0,19,-38.5,34.35,92.05
0,0,1,1252,24067,5243,434390,1,3,1,0,20,-39,31.85,90.3
0,0,1,1252,24087,5243,434450,1,3,1,0,21,-39.25,34.35,92.3
0,0,1,1252,24107,5243,434510,1,3,1,0,22,-37.75,36.35,92.55
0,0,1,1252,24127,5243,434570,1,3,1,0,23,-38.75,36.1,92.05
0,0,1,1252,24147,5243,434630,1,3,1,0,24,-40.75,34.6,93.8
0,0,1,1252,24167,5243,434690,1,3,1,0,25,-39.75,36.6,95.3
0,0,1,1252,24187,5243,434750,1,3,1,0,26,-42,36.6,95.55
0,0,1,1252,24207,5243,434810,1,3,1,0,27,-42.5,34.85,96.05
0,0,1,1252,24227,5243,434870,1,3,1,0,28,-43.75,37.35,93.8
0,0,1,1252,24247,5243,434930,1,3,1,0,29,-41.5,39.35,91.3
0,0,1,1252,24267,5243,434990,1,3,1,0,30,-43.5,38.1,93.05
0,0,1,1252,24287,5243,435050,1,3,1,0,31,-43.75,39.6,93.05
0,0,1,1252,24307,5243,435110,1,3,1,0,32,-43.5,40.35,90.55
0,0,1,1252,24327,5243,435170,1,3,1,0,33,-41.25,42.85,92.8
0,0,1,1252,24347,5243,435230,1,3,1,0,34,-41.75,41.35,92.05
0,0,1,1252,24367,5243,435290,1,3,1,0,35,-42,43.85,94.3
0,0,1,1252,24387,5243,435350,1,3,1,0,36,-43.25,42.6,95.3
0,0,1,1252,24407,5243,435410,1,3,1,0,37,-44.75,40.85,94.8
0,0,1,1252,24427,5243,435470,1,3,1,0,38,-42.75,41.35,93.55
0,0,1,1252,24447,5243,435530,1,3,1,0,39,-41.75,40.85,92.8
0,0,1,1252,24467,5243,435590,1,3,1,0,40,-44.25,41.1,95.3
0,0,1,1252,24487,5243,435650,1,3,1,0,41,-43.75,40.35,92.8
0,0,1,1252,24507,5243,435710,1,3,1,0,42,-46.25,39.6,94.3
0,0,1,1252,24527,5243,435770,1,3,1,0,43,-46.25,40.35,96.55
0,0,1,1252,24547,5243,435830,1,3,1,0,44,-45,38.85,96.05
0,0,1,1252,24567,5243,435890,1,3,1,0,45,-47,37.35,96.05
0,0,1,1252,24587,5243,435950,1,3,1,0,46,-44.75,38.35,93.8
0,0,1,1252,24607,5243,436010,1,3,1,0,47,-45,37.35,96.05
0,0,1,1252,24627,5243,436070,1,3,1,0,48,-46.75,36.6,94.8
0,0,1,1252,24647,5243,436130,1,3,1,0,49,-44.5,38.1,95.55
0,0,1,1252,24667,5243,436190,1,3,1,0,50,-46.25,38.85,97.05
0,0,1,1252,24687,5243,436250,1,3,1,0,51,-47.5,36.85,97.3
0,0,1,1252,24707,5243,436310,1,3,1,0,52,-47.75,36.85,95.05
0,0,1,1252,24727,5243,436370,1,3,1,0,53,-48.5,35.85,95.05
0,0,1,1252,24747,5243,436430,1,3,1,0,54,-46.25,37.35,93.55
0,0,1,1252,24767,5243,436490,1,3,1,0,55,-48.25,35.1,91.8
0,0,1,1252,24787,5243,436550,1,3,1,0,56,-48,34.6,91.3
0,0,1,1252,24807,5243,436610,1,3,1,0,57,-48.25,33.6,92.8
0,0,1,1252,24827,5243,436670,1,3,1,0,58,-45.75,34.1,93.55
0,0,1,1252,24847,5243,436730,1,3,1,0,59,-46,35.85,95.55
0,0,1,1252,24867,5243,436790,1,3,1,0,60,-47.75,33.6,96.55
0,0,1,1252,24887,5243,436850,1,3,1,0,61,-48.5,34.85,97.55
0,0,1,1252,24907,5243,436910,1,3,1,0,62,-47.25,34.1,98.8
0,0,1,1252,24927,5243,436970,1,3,1,0,63,-48.5,35.1,101.05
0,0,1,1252,24947,5243,437030,1,3,1,0,64,-46.25,37.35,100.8
0,0,1,1252,24967,5243,437090,1,3,1,0,65,-44,35.6,100.55
0,0,1,1252,24987,5243,437150,1,3,1,0,66,-44.5,35.1,101.55
0,0,1,1252,25007,5243,437210,1,3,1,0,67,-44.25,36.1,99.05
0,0,1,1252,25027,5243,437270,1,3,1,0,68,-43.75,38.6,100.55
0,0,1,1252,25047,5243,437330,1,3,1,0,69,-42.25,39.6,98.55
0,0,1,1252,25067,5243,437390,1,3,1,0,70,-43,37.1,98.55
0,0,1,1252,25087,5243,437450,1,3,1,0,71,-44.5,38.1,99.3
0,0,1,1252,25107,5243,437510,1,3,1,0,72,-45.25,40.6,99.05
0,0,1,1252,25127,5243,437570,1,3,1,0,73,-45.5,39.6,98.8
0,0,1,1252,25147,5243,437630,1,3,1,0,74,-46.5,41.85,98.3
0,0,1,1252,25167,5243,437690,1,3,1,0,75,-44.5,44.35,98.05
0,0,1,1252,25187,5243,437750,1,3,1,0,76,-46.75,44.6,97.05
0,0,1,1252,25207,5243,437810,1,3,1,0,77,-44.75,43.85,95.55
0,0,1,1252,25227,5243,437870,1,3,1,0,78,-46.75,45.6,97.3
0,0,1,1252,25247,5243,437930,1,3,1,0,79,-46.25,44.1,97.8
0,0,1,1252,25267,5243,437990,1,3,1,0,80,-44.5,44.1,100.3
0,0,1,1252,25287,5243,438050,1,3,1,0,81,-43.75,44.6,101.05
0,0,1,1252,25307,5243,438110,1,3,1,0,82,-42.25,44.1,103.05
0,0,1,1252,25327,5243,438170,1,3,1,0,83,-40.75,43.6,101.05
0,0,1,1252,25347,5243,438230,1,3,1,0,84,-38.5,42.6,102.55
0,0,1,1252,25367,5243,438290,1,3,1,0,85,-36,43.85,101.8
0,0,1,1252,25387,5243,438350,1,3,1,0,86,-37.25,45.1,103.3
0,0,1,1252,25407,5243,438410,1,3,1,0,87,-37,44.35,100.8
0,0,1,1252,25427,5243,438470,1,3,1,0,88,-37.5,45.85,100.55
0,0,1,1252,25447,5243,438530,1,3,1,0,89,-36.75,47.85,101.05
0,0,1,1252,25467,5243,438590,1,3,1,0,90,-35.25,46.85,98.55
0,0,1,1252,25487,5243,438650,1,3,1,0,91,-35,48.35,96.05
0,0,1,1252,25507,5243,438710,1,3,1,0,92,-32.5,50.85,97.05
0,0,1,1252,25527,5243,438770,1,3,1,0,93,-32.75,52.35,94.55
0,0,1,1252,25547,5243,438830,1,3,1,0,94,-34.25,51.6,93.05
0,0,1,1252,25567,5243,438890,1,3,1,0,95,-33,52.1,95.3
0,0,1,1252,25587,5243,438950,1,3,1,0,96,-34.5,52.85,95.05
0,0,1,1252,25607,5243,439010,1,3,1,0,97,-37,51.1,97.55
0,0,1,1252,25627,5243,439070,1,3,1,0,98,-35.75,49.6,98.3
0,0,1,1252,25647,5243,439130,1,3,1,0,99,-36.25,49.1,96.05
0,0,1,1252,25667,5243,439190,1,3,1,0,100,-33.75,47.1,97.55
0,0,1,1252,25687,5243,439250,1,3,1,0,101,-32.75,48.85,98.55
0,0,1,1252,25707,5243,439310,1,3,1,0,102,-34.5,51.35,99.05
0,0,1,1252,25727,5243,439370,1,3,1,0,103,-34.25,52.1,101.3
0,0,1,1252,25747,5243,439430,1,3,1,0,104,-32.25,54.35,102.8
0,0,1,1252,25767,5243,439490,1,3,1,0,105,-31.75,54.1,102.8
0,0,1,1252,25787,5243,439550,1,3,1,0,106,-31,56.6,102.3
0,0,1,1252,25807,5243,439610,1,3,1,0,107,-31.25,57.1,100.8
0,0,1,1252,25827,5243,439670,1,3,1,0,108,-29.5,57.6,98.8
0,0,1,1252,25847,5243,439730,1,3,1,0,109,-27.25,59.6,96.8
0,0,1,1252,25867,5243,439790,1,3,1,0,110,-28.25,59.85,94.3
0,0,1,1252,25887,5243,439850,1,3,1,0,111,-26,60.85,93.05
0,0,1,1252,25907,5243,439910,1,3,1,0,112,-27.75,62.1,91.05
0,0,1,1252,25927,5243,439970,1,3,1,0,113,-26.25,64.1,91.3
0,0,1,1252,25947,5243,440030,1,3,1,0,114,-25.25,66.1,90.8
0,0,1,1252,25967,5243,440090,1,3,1,0,115,-27.25,65.1,91.55
0,0,1,1252,25987,5243,440150,1,3,1,0,116,-25.25,63.85,91.8
0,0,1,1252,26007,5243,440210,1,3,1,0,117,-24.5,61.85,89.3
0,0,1,1252,26027,5243,440270,1,3,1,0,118,-22.5,61.35,88.3
0,0,1,1252,26047,5243,440330,1,3,1,0,119,-22.75,61.6,88.8
0,0,1,1252,26067,5243,440390,1,3,1,0,120,-21.5,62.35,89.8
0,0,1,1252,26087,5243,440450,1,3,1,0,121,-23.25,61.1,90.05
0,0,1,1252,26107,5243,440510,1,3,1,0,122,-25.25,58.85,88.3
0,0,1,1252,26127,5243,440570,1,3,1,0,123,-25.5,57.1,86.55
0,0,1,1252,26147,5243,440630,1,3,1,0,124,-24,55.6,84.8
0,0,1,1252,26167,5243,440690,1,3,1,0,125,-24,56.6,84.55
0,0,1,1252,26187,5243,440750,1,3,1,0,126,-24,57.6,85.8
0,0,1,1252,26207,5243,440810,1,3,1,0,127,-24,56.1,83.8
0,0,1,1252,26227,5243,440870,1,3,1,0,128,-24.75,58.1,82.3
0,0,1,1252,26247,5243,440930,1,3,1,0,129,-26,55.6,81.3
0,0,1,1252,26267,5243,440990,1,3,1,0,130,-24.5,57.1,81.3
0,0,1,1252,26287,5243,441050,1,3,1,0,131,-26.75,55.35,81.3
0,0,1,1252,26307,5243,441110,1,3,1,0,132,-26,53.85,81.05
0,0,1,1252,26327,5243,441170,1,3,1,0,133,-28.5,52.85,82.3
0,0,1,1252,26347,5243,441230,1,3,1,0,134,-29,52.85,83.3
0,0,1,1252,26367,5243,441290,1,3,1,0,135,-29,51.1,85.3
0,0,1,1252,26387,5243,441350,1,3,1,0,136,-27.75,49.6,85.05
0,0,1,1252,26407,5243,441410,1,3,1,0,137,-29.75,50.6,86.55
0,0,1,1252,26427,5243,441470,1,3,1,0,138,-31.75,52.35,86.8
0,0,1,1252,26447,5243,441530,1,3,1,0,139,-33.75,51.85,86.3
0,0,1,1252,26467,5243,441590,1,3,1,0,140,-33,54.1,85.8
0,0,1,1252,26487,5243,441650,1,3,1,0,141,-30.5,55.1,84.05
0,0,1,1252,26507,5243,441710,1,3,1,0,142,-29.75,56.6,85.3
0,0,1,1252,26527,5243,441770,1,3,1,0,143,-29.25,56.1,86.3
0,0,1,1252,26547,5243,441830,1,3,1,0,144,-29.5,57.1,85.05
0,0,1,1252,26567,5243,441890,1,3,1,0,145,-30,57.85,86.05
0,0,1,1252,26587,5243,441950,1,3,1,0,146,-27.5,59.6,85.8
0,0,1,1252,26607,5243,442010,1,3,1,0,147,-30,57.6,88.3
0,0,1,1252,26627,5243,442070,1,3,1,0,148,-32.25,57.35,87.8
0,0,1,1252,26647,5243,442130,1,3,1,0,149,-32,55.6,87.05
0,0,1,1252,26667,5243,442190,1,3,1,0,150,-33,55.6,84.55
0,0,1,1252,26687,5243,442250,1,3,1,0,151,-35,56.1,84.8
0,0,1,1252,26707,5243,442310,1,3,1,0,152,-35,57.1,85.05
0,0,1,1252,26727,5243,442370,1,3,1,0,153,-36.5,57.6,86.8
0,0,1,1252,26747,5243,442430,1,3,1,0,154,-35.75,59.85,85.05
0,0,1,1252,26767,5243,442490,1,3,1,0,155,-37.25,59.35,86.3
0,0,1,1252,26787,5243,442550,1,3,1,0,156,-35.75,59.6,84.8
0,0,1,1252,26807,5243,442610,1,3,1,0,157,-38,61.6,83.3
0,0,1,1252,26827,5243,442670,1,3,1,0,158,-39.5,61.35,84.55
0,0,1,1252,26847,5243,442730,1,3,1,0,159,-39.5,60.1,87.05
0,0,1,1252,26867,5243,442790,1,3,1,0,160,-37.5,57.6,89.3
0,0,1,1252,26887,5243,442850,1,3,1,0,161,-36.75,59.6,87.05
0,0,1,1252,26907,5243,442910,1,3,1,0,162,-38,57.35,86.55
0,0,1,1252,26927,5243,442970,1,3,1,0,163,-38,59.35,85.55
0,0,1,1252,26947,5243,443030,1,3,1,0,164,-37.5,57.1,83.3
0,0,1,1252,26967,5243,443090,1,3,1,0,165,-37.75,57.85,85.55
0,0,1,1252,26987,5243,443150,1,3,1,0,166,-38.5,55.6,84.8
0,0,1,1252,27007,5243,443210,1,3,1,0,167,-36.75,56.6,84.05
0,0,1,1252,27027,5243,443270,1,3,1,0,168,-38,58.85,83.05
0,0,1,1252,27047,5243,443330,1,3,1,0,169,-40.25,60.1,80.55
0,0,1,1252,27067,5243,443390,1,3,1,0,170,-42.25,61.6,78.05
0,0,1,1252,27087,5243,443450,1,3,1,0,171,-43.25,59.85,77.05
0,0,1,1252,27107,5243,443510,1,3,1,0,172,-45.5,61.1,77.55
0,0,1,1252,27127,5243,443570,1,3,1,0,173,-45,61.85,78.3
0,0,1,1252,27147,5243,443630,1,3,1,0,174,-44.75,60.6,76.55
0,0,1,1252,27167,5243,443690,1,3,1,0,175,-47,59.85,75.55
0,0,1,1252,27187,5243,443750,1,3,1,0,176,-46,60.85,73.05
0,0,1,1252,27207,5243,443810,1,3,1,0,177,-46.25,62.1,71.05
0,0,1,1252,27227,5243,443870,1,3,1,0,178,-47.25,61.85,70.8
0,0,1,1252,27247,5243,443930,1,3,1,0,179,-45.5,64.1,73.05
0,0,1,1252,27267,5243,443990,1,3,1,0,180,-44.5,66.35,71.05
0,0,1,1252,27287,5243,444050,1,3,1,0,181,-44.75,67.1,69.8
0,0,1,1252,27307,5243,444110,1,3,1,0,182,-43.5,67.35,71.55
0,0,1,1252,27327,5243,444170,1,3,1,0,183,-41,65.85,69.55
0,0,1,1252,27347,5243,444230,1,3,1,0,184,-38.75,64.85,68.55
0,0,1,1252,27367,5243,444290,1,3,1,0,185,-39.75,64.6,70.3
0,0,1,1252,27387,5243,444350,1,3,1,0,186,-40.75,65.35,72.8
0,0,1,1252,27407,5243,444410,1,3,1,0,187,-41.5,65.1,72.55
0,0,1,1252,27427,5243,444470,1,3,1,0,188,-39.75,63.35,71.8
0,0,1,1252,27447,5243,444530,1,3,1,0,189,-37.25,65.1,69.8
0,0,1,1252,27467,5243,444590,1,3,1,0,190,-35.5,66.1,67.55
0,0,1,1252,27487,5243,444650,1,3,1,0,191,-35.25,67.85,65.05
0,0,1,1252,27507,5243,444710,1,3,1,0,192,-35.75,66.85,67.55
0,0,1,1252,27527,5243,444770,1,3,1,0,193,-35.75,67.1,66.3
0,0,1,1252,27547,5243,444830,1,3,1,0,194,-35.75,64.6,68.3
0,0,1,1252,27567,5243,444890,1,3,1,0,195,-38.25,62.6,68.05
0,0,1,1252,27587,5243,444950,1,3,1,0,196,-36.75,61.1,66.3
0,0,1,1252,27607,5243,445010,1,3,1,0,197,-35.5,62.1,64.3
0,0,1,1252,27627,5243,445070,1,3,1,0,198,-37,61.85,66.3
0,0,1,1252,27647,5243,445130,1,3,1,0,199,-35.5,61.1,65.05
0,0,1,1252,27667,5243,445190,1,3,1,0,200,-35,59.6,67.3
0,0,1,1252,27687,5243,445250,1,3,1,0,201,-37.5,57.85,65.55
0,0,1,1252,27707,5243,445310,1,3,1,0,202,-35.75,56.6,66.8
0,0,1,1252,27727,5243,445370,1,3,1,0,203,-37.25,56.85,65.8
0,0,1,1252,27747,5243,445430,1,3,1,0,204,-37.5,58.85,68.3
0,0,1,1252,27767,5243,445490,1,3,1,0,205,-39,60.1,69.3
0,0,1,1252,27787,5243,445550,1,3,1,0,206,-39.25,59.85,69.05
0,0,1,1252,27807,5243,445610,1,3,1,0,207,-41.25,57.85,67.3
0,0,1,1252,27827,5243,445670,1,3,1,0,208,-43.75,55.85,67.05
0,0,1,1252,27847,5243,445730,1,3,1,0,209,-43.75,55.6,66.3
0,0,1,1252,27867,5243,445790,1,3,1,0,210,-42.5,57.6,65.8
0,0,1,1252,27887,5243,445850,1,3,1,0,211,-41,57.85,64.55
0,0,1,1252,27907,5243,445910,1,3,1,0,212,-41.25,60.1,65.05
0,0,1,1252,27927,5243,445970,1,3,1,0,213,-40.75,57.6,63.55
0,0,1,1252,27947,5243,446030,1,3,1,0,214,-40,57.85,62.55
0,0,1,1252,27967,5243,446090,1,3,1,0,215,-40.75,56.6,61.55
0,0,1,1252,27987,5243,446150,1,3,1,0,216,-40.75,56.35,59.05
0,0,1,1252,28007,5243,446210,1,3,1,0,217,-40.25,57.1,56.8
0,0,1,1252,28027,5243,446270,1,3,1,0,218,-41.5,55.6,56.8
0,0,1,1252,28047,5243,446330,1,3,1,0,219,-43.5,56.6,54.8
0,0,1,1252,28067,5243,446390,1,3,1,0,220,-44.25,57.85,55.55
0,0,1,1252,28087,5243,446450,1,3,1,0,221,-44.5,55.85,54.8
0,0,1,1252,28107,5243,446510,1,3,1,0,222,-44.75,58.1,53.55
0,0,1,1252,28127,5243,446570,1,3,1,0,223,-42.25,55.85,53.55
0,0,1,1252,28147,5243,446630,1,3,1,0,224,-43.5,54.85,53.55
0,0,1,1252,28167,5243,446690,1,3,1,0,225,-43.75,55.6,55.8
0,0,1,1252,28187,5243,446750,1,3,1,0,226,-42.75,56.35,56.8
0,0,1,1252,28207,5243,446810,1,3,1,0,227,-41.75,56.1,56.8
0,0,1,1252,28227,5243,446870,1,3,1,0,228,-41.75,55.85,55.8
0,0,1,1252,28247,5243,446930,1,3,1,0,229,-43.25,55.6,54.05
0,0,1,1252,28267,5243,446990,1,3,1,0,230,-45,58.1,55.55
0,0,1,1252,28287,5243,447050,1,3,1,0,231,-45.75,59.6,55.3
0,0,1,1252,28307,5243,447110,1,3,1,0,232,-47.75,59.35,56.05
0,0,1,1252,28327,5243,447170,1,3,1,0,233,-49.25,61.35,57.8
0,0,1,1252,28347,5243,447230,1,3,1,0,234,-50.75,60.6,59.05
0,0,1,1252,28367,5243,447290,1,3,1,0,235,-52.25,60.35,58.05
0,0,1,1252,28387,5243,447350,1,3,1,0,236,-52.25,59.85,60.3
0,0,1,1252,28407,5243,447410,1,3,1,0,237,-51.75,59.35,61.55
0,0,1,1252,28427,5243,447470,1,3,1,0,238,-51.25,59.1,62.8
0,0,1,1252,28447,5243,447530,1,3,1,0,239,-53.25,56.6,63.55
0,0,1,1252,28467,5243,447590,1,3,1,0,240,-54.5,55.6,65.8
0,0,1,1252,28487,5243,447650,1,3,1,0,241,-53.5,53.1,63.8
0,0,1,1252,28507,5243,447710,1,3,1,0,242,-55.25,54.1,62.8
0,0,1,1252,28527,5243,447770,1,3,1,0,243,-54,54.1,62.55
0,0,1,1252,28547,5243,447830,1,3,1,0,244,-54.75,53.35,61.3
0,0,1,1252,28567,5243,447890,1,3,1,0,245,-56.75,54.35,60.55
0,0,1,1252,28587,5243,447950,1,3,1,0,246,-56.25,51.85,62.3
0,0,1,1252,28607,5243,448010,1,3,1,0,247,-55.75,49.35,63.3
0,0,1,1252,28627,5243,448070,1,3,1,0,248,-57.5,47.6,63.8
0,0,1,1252,28647,5243,448130,1,3,1,0,249,-59.5,46.35,62.8
0,0,1,1252,28667,5243,448190,1,3,1,0,0,-58.25,45.85,63.3
0,0,1,1252,28687,5243,448250,1,3,1,0,1,-59.75,44.1,64.8
0,0,1,1252,28707,5243,448310,1,3,1,0,2,-57.5,43.6,63.8
0,0,1,1252,28727,5243,448370,1,3,1,0,3,-59,44.1,63.55
0,0,1,1252,28747,5243,448430,1,3,1,0,4,-58.25,46.6,65.05
0,0,1,1252,28767,5243,448490,1,3,1,0,5,-57.5,47.1,67.3
0,0,1,1252,28787,5243,448550,1,3,1,0,6,-55.75,47.85,67.3
0,0,1,1252,28807,5243,448610,1,3,1,0,7,-57.5,49.85,66.05
0,0,1,1252,28827,5243,448670,1,3,1,0,8,-59,49.85,65.8
0,0,1,1252,28847,5243,448730,1,3,1,0,9,-56.75,51.1,63.3
0,0,1,1252,28867,5243,448790,1,3,1,0,10,-55.25,53.1,61.55
0,0,1,1252,28887,5243,448850,1,3,1,0,11,-55,54.6,63.8
0,0,1,1252,28907,5243,448910,1,3,1,0,12,-55.5,54.85,62.55
0,0,1,1252,28927,5243,448970,1,3,1,0,13,-57.25,56.6,61.8
0,0,1,1252,28947,5243,449030,1,3,1,0,14,-59.75,55.85,59.3
0,0,1,1252,28967,5243,449090,1,3,1,0,15,-61.25,54.85,59.05
0,0,1,1252,28987,5243,449150,1,3,1,0,16,-63.5,56.1,58.3
0,0,1,1252,29007,5243,449210,1,3,1,0,17,-65.75,58.1,60.8
0,0,1,1252,29027,5243,449270,1,3,1,0,18,-64.25,58.1,59.3
0,0,1,1252,29047,5243,449330,1,3,1,0,19,-64,60.6,60.8
0,0,1,1252,29067,5243,449390,1,3,1,0,20,-63,62.1,60.3
0,0,1,1252,29087,5243,449450,1,3,1,0,21,-61.25,62.6,59.8
0,0,1,1252,29107,5243,449510,1,3,1,0,22,-62.5,65.1,59.8
0,0,1,1252,29127,5243,449570,1,3,1,0,23,-60.75,63.6,62.05
0,0,1,1252,29147,5243,449630,1,3,1,0,24,-63.25,65.35,64.55
0,0,1,1252,29167,5243,449690,1,3,1,0,25,-65.5,66.6,64.3
0,0,1,1252,29187,5243,449750,1,3,1,0,26,-63.75,66.1,64.55
0,0,1,1252,29207,5243,449810,1,3,1,0,27,-62.5,64.1,64.55
0,0,1,1252,29227,5243,449870,1,3,1,0,28,-63.25,61.85,62.3
